category,complexity,complexity_adjusted_equal,is_expectancy,is_expected_total_r,is_guardrail_pass,is_max_drawdown_pct,is_net_profit,is_profit_factor,is_total_trades,is_trades_per_month,is_utility,is_win_rate,maximin_utility,name,oos_expectancy,oos_expected_total_r,oos_max_drawdown_pct,oos_net_profit,oos_profit_factor,oos_strict_uplift,oos_total_trades,oos_trades_per_month,oos_utility,oos_win_rate,patch,weighted_65_35,weighted_equal
aggressive_stability_surface,3,0.32385828769756,0.1886348347627985,238.43443114017728,True,0.12472497906240063,29178.37999999999,1.8874027733636647,1264,54.64914772727273,0.23956820202894408,0.5585443037974683,0.23956820202894408,stability__rvol1p75__or9__trail0p06,0.47917821324475046,49.834534177454046,0.01993102393951252,2470.930000000005,3.2764107052374736,True,104,52.75833333333333,0.4161483733661759,0.7211538461538461,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.75}",0.35434531339814473,0.32785828769756
boundary_resolution,3,0.32357898379283584,0.1841764825344449,237.95601543450283,True,0.12299126475863056,29519.85,1.8601615550121564,1292,55.85973011363636,0.24264386917131942,0.5510835913312694,0.24264386917131942,boundary__rvol1p7__or9__trail0p06,0.45656085538800956,49.30857238190503,0.01990696968233047,2502.5900000000056,3.2525157062879297,True,108,54.7875,0.41251409841435227,0.7129629629629629,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.7}",0.35305951817929077,0.32757898379283584
aggressive_stability_surface,3,0.3207124053609605,0.17832055029245578,229.4985482263906,True,0.12250413519723165,30087.659999999974,1.9054527299762452,1287,55.64355468749999,0.2344274410790784,0.5571095571095571,0.2344274410790784,stability__rvol1p75__or10__trail0p06,0.47811724264213,49.724193234781524,0.019931660902642707,2472.430000000005,3.2777926205721273,True,104,52.75833333333333,0.4149973696428426,0.7211538461538461,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.75}",0.35179789464552513,0.3247124053609605
early_loss_control,4,0.31893514431806513,0.18053306793221907,228.9159301380538,True,0.11910658914414574,28902.649999999987,1.8740307539895538,1268,54.82208806818181,0.21838662322776803,0.5496845425867508,0.21838662322776803,boundary__rvol175__or9__trail06__flowhold8,0.48632563496618963,50.57786603648372,0.019377672630285583,2504.980000000004,3.36644812666504,True,104,52.75833333333333,0.43548366540836225,0.7211538461538461,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.flow_reversal_min_hold_bars"": 8, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.75}",0.3594997006451543,0.32693514431806514
early_loss_control,4,0.31724215272313083,0.1719576548808545,221.13754417677887,True,0.11679411572765737,29609.859999999968,1.8856659919700423,1286,55.60031960227272,0.21303985345932774,0.5497667185069984,0.21303985345932774,boundary__rvol175__or10__trail06__flowhold8,0.4826751398986317,50.68088968935633,0.0193782899098238,2508.3000000000034,3.369584522077589,True,105,53.265625,0.437444451986934,0.7238095238095238,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.flow_reversal_min_hold_bars"": 8, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.75}",0.35890284250227183,0.32524215272313084
boundary_resolution,3,0.315762832890343,0.18113535727711028,242.54024339405066,True,0.13423744378348954,28346.439999999988,1.821138736573709,1339,57.89177911931818,0.23202235613956515,0.5519044062733384,0.23202235613956515,boundary__rvol1p65__or9__trail0p08,0.4620021283265635,49.4342277309423,0.019544690847113067,2454.9400000000005,3.2301822344156,True,107,54.280208333333334,0.4075033096411209,0.7102803738317757,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.65}",0.3460849759155764,0.319762832890343
boundary_resolution,3,0.3128998891702385,0.160571135623148,218.6978867187276,True,0.12761874764286843,30561.969999999987,1.8566967163944808,1362,58.88618607954545,0.21497944716021658,0.5433186490455213,0.21497944716021658,boundary__rvol1p65__or10__trail0p06,0.4534405759848762,49.425022782351505,0.01932140387275275,2518.8200000000024,3.282015274921411,True,109,55.29479166666667,0.4188203311802604,0.7064220183486238,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.65}",0.34747602177324505,0.3168998891702385
aggressive_stability_surface,3,0.31137834615191207,0.17756676417329878,222.49115550914337,True,0.12376533623878302,28998.63999999997,1.8889938018897818,1253,54.17356178977273,0.2044765119968736,0.5634477254588987,0.2044765119968736,stability__rvol1p8__or10__trail0p06,0.4920345026791107,50.6795537759484,0.019851588706490442,2459.720000000005,3.2786789568762,True,103,52.251041666666666,0.42628018030695053,0.7281553398058253,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.8}",0.3486488963984236,0.31537834615191207
aggressive_stability_surface,3,0.30992032672006675,0.18367798163463084,226.8423073187691,True,0.12618053941038515,28082.439999999988,1.8716111611161113,1235,53.39533025568181,0.1999745505947705,0.562753036437247,0.1999745505947705,stability__rvol1p8__or9__trail0p06,0.4931057739671934,50.78989471862092,0.01984683458723333,2460.6200000000053,3.2795127148084804,True,103,52.251041666666666,0.427866102845363,0.7281553398058253,"{""param_overrides.adaptive_trail_late_distance_r"": 0.06, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.8}",0.34810405955765567,0.31392032672006676
boundary_resolution,3,0.29095003276364323,0.15676604831630692,213.20182571017742,True,0.13127805005817747,28745.369999999974,1.8238176384408502,1360,58.79971590909091,0.17882974173407226,0.5477941176470589,0.17882974173407226,boundary__rvol1p65__or10__trail0p08,0.4586747808151941,49.53687632804096,0.019555590187140814,2467.1000000000017,3.240597952937548,True,108,54.7875,0.41107032379321423,0.7129629629629629,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.65}",0.32978612007251457,0.29495003276364323
aggressive_stability_surface,3,0.2893794248203831,0.18208112988389288,229.96846704335672,True,0.12871938783485565,27185.829999999984,1.8461588022106208,1263,54.60591264204545,0.19404961043721872,0.5589865399841647,0.19404961043721872,stability__rvol1p75__or9__trail0p08,0.4694799783354622,48.82591774688807,0.02014339158057155,2413.110000000003,3.227575256856439,True,104,52.75833333333333,0.39270923920354744,0.7211538461538461,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.75}",0.3231783691353324,0.2933794248203831
boundary_resolution,3,0.2875549989421716,0.17510356779197206,226.75912029060382,True,0.1267696299157297,27632.589999999986,1.8252106135491477,1295,55.98943536931818,0.19347938268557852,0.5528957528957529,0.19347938268557852,boundary__rvol1p7__or9__trail0p08,0.44467577566655575,48.46965954765458,0.020130703345974655,2433.120000000003,3.194293135168296,True,109,55.29479166666667,0.3896306151987648,0.7155963302752294,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.7}",0.3209776838191496,0.29155499894217163
boundary_resolution,3,0.28214029140293195,0.16486268350834668,216.62956612996754,True,0.12344132875078045,28316.39999999997,1.8377419982805154,1314,56.81090198863636,0.1837105851828444,0.5509893455098934,0.1837105851828444,boundary__rvol1p7__or10__trail0p08,0.44371937241311116,48.365411593029116,0.020131330410457428,2434.590000000004,3.195618844919027,True,109,55.29479166666667,0.3885699976230196,0.7155963302752294,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.7}",0.31686920326895823,0.28614029140293196
aggressive_stability_surface,3,0.27920604385725517,0.16606755824468414,213.72894746090847,True,0.12563154826824247,28145.199999999968,1.864491299092819,1287,55.64355468749999,0.17478106838474108,0.5563325563325563,0.17478106838474108,stability__rvol1p75__or10__trail0p08,0.4684775941563712,48.7216697922626,0.020144019435784047,2414.5800000000036,3.2289322342124573,True,104,52.75833333333333,0.39163101932976924,0.7211538461538461,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.75}",0.31573353649900937,0.2832060438572552
aggressive_stabilization,4,0.27695404062467327,0.1827784113766982,224.2691107592087,True,0.13277697105706104,26146.509999999977,1.8223716842438649,1227,53.04944957386363,0.1652268511127737,0.5615321923390383,0.1652268511127737,rvol180__pdh090__or9__trail08,0.48043970605437536,49.00485001754629,0.020178070218579997,2469.3000000000034,3.267659699518801,True,102,51.743750000000006,0.40468123013657287,0.7254901960784313,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 9, ""param_overrides.pdh_size_mult"": 0.9, ""param_overrides.rvol_threshold"": 1.8}",0.32087219747824314,0.2849540406246733
early_loss_control,4,0.2762499177252682,0.1725172220878822,213.40380372271028,True,0.12428880598553083,26155.589999999975,1.8275804788436212,1237,53.48180042613636,0.1475291078310387,0.5578011317704122,0.1475291078310387,stability__rvol180__or9__trail08__flowhold8,0.493288432503726,50.31542011538005,0.01934917358943254,2432.9300000000017,3.3200812480927766,True,102,51.743750000000006,0.42097072761949766,0.7254901960784313,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.flow_reversal_min_hold_bars"": 8, ""param_overrides.opening_range_bars"": 9, ""param_overrides.rvol_threshold"": 1.8}",0.32526616069353703,0.2842499177252682
aggressive_stability_surface,3,0.27406788129687226,0.1704860689443387,213.27807224936774,True,0.12723872599901642,27159.18999999996,1.8506111836156611,1251,54.08709161931818,0.15927604482216673,0.5603517186250999,0.15927604482216673,stability__rvol1p8__or10__trail0p08,0.48497882648749924,49.46784030172492,0.020178891869552882,2386.350000000004,3.2090719740800857,True,102,51.743750000000006,0.3968597177715778,0.7254901960784313,"{""param_overrides.adaptive_trail_late_distance_r"": 0.08, ""param_overrides.opening_range_bars"": 10, ""param_overrides.rvol_threshold"": 1.8}",0.31370543223928393,0.27806788129687227
