cohort,split,trades,pnl_dollars,total_r,avg_r,median_r,win_rate,profit_factor_r,avg_mfe_r,avg_mae_r,excellent_trades,excellent_rate,never_worked_rate,low_mfe_loss_rate,right_then_lost_rate,top1_win_r_share,top5_win_r_share,symbol,direction,grade,entry_hour_et,entry_model,exit_reason,month
split_symbol_grade,train,2,6005.190000000286,2.440679046314428,1.220339523157214,1.220339523157214,1.0,2.440679046314428,2.6368209565329743,0.5333992587076233,2,1.0,0.0,0.0,0.0,0.6511382537185637,1.0,QQQ,,a_plus,,,,
split_symbol_grade,train,18,38167.50000000029,10.640476560552143,0.5911375866973413,0.805512868988286,0.6666666666666666,2.7383811430071368,1.765242231454576,0.6734971615895318,12,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.0,0.16740440415161856,0.6381469716753728,QQQ,,valid,,,,
split_symbol_hour,oos,2,6176.859999999984,4.551095514324837,2.2755477571624185,2.2755477571624185,1.0,4.551095514324837,4.28245937840696,0.6462437341146597,2,1.0,0.0,0.0,0.0,0.5006489099853,1.0,GLD,,,10,,,
split_symbol_hour,oos,1,1061.0100000000216,0.6591775982240153,0.6591775982240153,0.6591775982240153,1.0,0.6591775982240153,1.4436660997965165,0.20144178136691251,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,14,,,
split_symbol_hour,oos,1,3600.059999999992,2.2509909728441113,2.2509909728441113,2.2509909728441113,1.0,2.2509909728441113,3.920491888623842,0.6096207226278163,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,15,,,
split_symbol_hour,oos,1,-1953.479999999985,-1.031247035800739,-1.031247035800739,-1.031247035800739,0.0,0.0,0.5297501896236715,1.4267938440530756,0,0.0,0.0,1.0,0.0,0.0,0.0,GLD,,,8,,,
split_symbol_hour,oos,3,-205.35000000004402,-0.5489845261610362,-0.18299484205367875,-1.0480649538359772,0.3333333333333333,0.7391320512339937,1.8028327931508354,1.2325567875512564,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,GLD,,,9,,,
split_symbol_hour,oos,1,-2598.9500000000485,-1.014295586242729,-1.014295586242729,-1.014295586242729,0.0,0.0,0.0,1.0452401973484464,0,0.0,1.0,1.0,0.0,0.0,0.0,QQQ,,,10,,,
split_symbol_hour,oos,1,-2502.3599999999938,-1.0327047543148968,-1.0327047543148968,-1.0327047543148968,0.0,0.0,0.35516301074320694,1.2020901902078442,0,0.0,1.0,1.0,0.0,0.0,0.0,QQQ,,,11,,,
split_symbol_hour,train,16,37895.60999999932,12.972857266751326,0.8108035791719579,0.7690692704296219,0.75,3.932201551528826,3.301287592882614,0.5887383607097034,11,0.6875,0.125,0.1875,0.0625,0.3337146768267205,0.7336972783683223,GLD,,,10,,,
split_symbol_hour,train,5,-1817.1699999999923,-2.1737296964107253,-0.43474593928214506,-1.1133536026649535,0.4,0.4427949242035779,0.707736144626433,0.8271790735213089,2,0.4,0.6,0.6,0.0,0.6107975485586629,1.0,GLD,,,11,,,
split_symbol_hour,train,6,-1448.0500000000093,-1.8558690887395102,-0.30931151478991836,-0.46709129477684097,0.5,0.4775387539470173,0.9856001886197792,0.8095172067555114,3,0.5,0.5,0.5,0.0,0.44304936077585405,1.0000000000000002,GLD,,,13,,,
split_symbol_hour,train,12,26187.979999999745,15.176384286722968,1.2646986905602473,0.8771247621096294,0.75,7.127626057344892,3.4780273382856137,0.7420322524714339,9,0.75,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.3042275715961857,0.8524590464474944,GLD,,,14,,,
split_symbol_hour,train,5,-50.440000000024156,-0.6290112051601308,-0.12580224103202614,-1.0399054185924739,0.4,0.8259898989800184,1.4830352552117168,1.4607886428574548,1,0.2,0.4,0.6,0.0,0.7789546863662815,1.0,GLD,,,15,,,
split_symbol_hour,train,3,-3289.19000000022,-2.220717778245232,-0.7402392594150773,-1.2694460956974507,0.3333333333333333,0.48030372545642563,1.4028555706937738,1.6357735811282843,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,GLD,,,16,,,
split_symbol_hour,train,30,-8039.670000000557,251.13367967095903,8.371122655698635,-1.078305032885311,0.3,7.419398760645265,21.84461429804971,1.7771704011797664,8,0.26666666666666666,0.43333333333333335,0.5666666666666667,0.13333333333333333,0.9425274141113806,0.9852073858446102,GLD,,,8,,,
split_symbol_hour,train,29,3288.329999998581,10.932501027801692,0.3769827940621273,0.21034004639542098,0.5172413793103449,1.6424450936467647,3.0850506592069915,1.024829520448314,15,0.5172413793103449,0.3448275862068966,0.41379310344827586,0.06896551724137931,0.23298056001239068,0.5601216280087333,GLD,,,9,,,
split_symbol_hour,train,9,5512.2100000000355,0.7306497589408842,0.08118330654898714,0.015660824426832785,0.5555555555555556,1.179155039317002,1.272286606666848,0.6771185210792614,5,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.0,0.4247672007159876,1.0000000000000002,QQQ,,,10,,,
split_symbol_hour,train,6,10224.280000000512,2.998162069381408,0.49969367823023464,1.0732018582015799,0.6666666666666666,2.467815581522595,1.7894363697449058,0.6383281500208513,4,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3152735734576638,1.0000000000000002,QQQ,,,11,,,
split_symbol_hour,train,1,1516.9800000000084,0.698803260848601,0.698803260848601,0.698803260848601,1.0,0.698803260848601,1.4859185450180465,0.6284060807125067,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,12,,,
split_symbol_hour,train,2,9849.41000000004,4.3155545975463125,2.1577772987731563,2.1577772987731563,1.0,4.3155545975463125,3.2407937054422256,0.604775646251967,2,1.0,0.0,0.0,0.0,0.59830241850765,1.0,QQQ,,,14,,,
split_symbol_hour,train,2,17069.80999999998,4.337985920149368,2.168992960074684,2.168992960074684,1.0,4.337985920149368,3.4466492224373764,0.7138772314859583,2,1.0,0.0,0.0,0.0,0.6468278546496349,1.0,QQQ,,,15,,,
split_symbol_entry_model,oos,8,8679.09999999997,5.881032523431188,0.7351290654288986,1.1073233978554868,0.625,2.8755082115887527,2.483415664288807,0.9035017723663616,5,0.625,0.0,0.25,0.125,0.2526969509913207,1.0000000000000002,GLD,,,,confirmation_close,,
split_symbol_entry_model,oos,2,-5101.310000000042,-2.047000340557626,-1.023500170278813,-1.023500170278813,0.0,0.0,0.17758150537160347,1.1236651937781454,0,0.0,1.0,1.0,0.0,0.0,0.0,QQQ,,,,structure_stop,,
split_symbol_entry_model,train,106,52727.399999996844,283.3360944836795,2.6729820234309387,0.029209366455235135,0.5,4.614890649186412,8.117338230632397,1.1562606744831916,50,0.4716981132075472,0.33962264150943394,0.42452830188679247,0.07547169811320754,0.7563192535700507,0.8199263369041178,GLD,,,,confirmation_close,,
split_symbol_entry_model,train,20,44172.69000000057,13.081155606866572,0.6540577803433286,0.8460531448274335,0.7,3.1371255419164163,1.8524001039624156,0.6594873713013409,14,0.7,0.1,0.3,0.0,0.14612646432539603,0.5600122447587935,QQQ,,,,structure_stop,,
split_symbol_exit_reason,oos,8,8679.09999999997,5.881032523431188,0.7351290654288986,1.1073233978554868,0.625,2.8755082115887527,2.483415664288807,0.9035017723663616,5,0.625,0.0,0.25,0.125,0.2526969509913207,1.0000000000000002,GLD,,,,,STOP,
split_symbol_exit_reason,oos,2,-5101.310000000042,-2.047000340557626,-1.023500170278813,-1.023500170278813,0.0,0.0,0.17758150537160347,1.1236651937781454,0,0.0,1.0,1.0,0.0,0.0,0.0,QQQ,,,,,STOP,
split_symbol_exit_reason,train,104,53138.94999999689,283.57666252567736,2.726698678131513,0.029209366455235135,0.5,4.636407159886499,8.267088512307362,1.169522923364355,50,0.4807692307692308,0.33653846153846156,0.4230769230769231,0.07692307692307693,0.7566477752935936,0.820282487580048,GLD,,,,,STOP,
split_symbol_exit_reason,train,2,-411.5500000000609,-0.24056804199793,-0.120284020998965,-0.120284020998965,0.5,0.394977347324627,0.33032358353419455,0.46662373266268264,0,0.0,0.5,0.5,0.0,1.0,1.0,GLD,,,,,TIME_STOP,
split_symbol_exit_reason,train,1,34.07999999995867,0.015660824426832785,0.015660824426832785,0.015660824426832785,1.0,0.015660824426832785,1.059715786216956,0.2766745648743968,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,STALL_EXIT,
split_symbol_exit_reason,train,19,44138.61000000061,13.06549478243974,0.6876576201284074,0.8514595542097619,0.6842105263157895,3.1345669646090353,1.8941203312121768,0.6796354137448644,13,0.6842105263157895,0.10526315789473684,0.3157894736842105,0.0,0.14624573944692065,0.5604693524350604,QQQ,,,,,STOP,
split_month_symbol,oos,3,866.0399999999845,0.16814078219112494,0.056046927397041646,-1.0480649538359772,0.3333333333333333,1.0798975906676906,2.3008043554550075,1.0811703151321457,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,GLD,,,,,,2025-11
split_month_symbol,oos,1,-2502.3599999999938,-1.0327047543148968,-1.0327047543148968,-1.0327047543148968,0.0,0.0,0.35516301074320694,1.2020901902078442,0,0.0,1.0,1.0,0.0,0.0,0.0,QQQ,,,,,,2026-02
split_month_symbol,oos,1,2520.0099999999748,2.278501008485718,2.278501008485718,2.278501008485718,1.0,2.278501008485718,3.5506499816760595,0.8802031467179791,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2026-03
split_month_symbol,oos,4,5293.050000000009,3.4343907327543457,0.8585976831885864,1.1073233978554868,0.75,4.330327858918521,2.3535655665673434,0.7760750217041193,3,0.75,0.0,0.25,0.0,0.5040693154054114,1.0,GLD,,,,,,2026-04
split_month_symbol,oos,1,-2598.9500000000485,-1.014295586242729,-1.014295586242729,-1.014295586242729,0.0,0.0,0.0,1.0452401973484464,0,0.0,1.0,1.0,0.0,0.0,0.0,QQQ,,,,,,2026-04
split_month_symbol,train,1,-1303.0200000000934,-1.1294518842960721,-1.1294518842960721,-1.1294518842960721,0.0,0.0,0.25098930762134086,1.338609640647072,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2021-04
split_month_symbol,train,2,-3797.739999999964,-2.17835081855542,-1.08917540927771,-1.08917540927771,0.0,0.0,0.0,1.198936213780431,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2021-05
split_month_symbol,train,7,-4647.27000000002,-2.2754604398564258,-0.3250657771223465,-1.0661040412630134,0.42857142857142855,0.6737665434527527,2.5565790964649793,1.628959035884394,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5301396265739896,1.0,GLD,,,,,,2021-07
split_month_symbol,train,1,-1918.440000000072,-1.0439247203841806,-1.0439247203841806,-1.0439247203841806,0.0,0.0,0.0,1.2012284453735376,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2021-08
split_month_symbol,train,1,2554.500000000085,1.5892194921046663,1.5892194921046663,1.5892194921046663,1.0,1.5892194921046663,3.6248099615827534,0.29121819162046664,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2021-08
split_month_symbol,train,3,3589.6499999999137,3.9430098155989146,1.3143366051996381,1.3020280374341622,1.0,3.9430098155989146,3.3996777265147835,0.4572351155523153,3,1.0,0.0,0.0,0.0,0.4624929431732477,1.0,GLD,,,,,,2021-09
split_month_symbol,train,1,731.8400000000078,1.0550921547983347,1.0550921547983347,1.0550921547983347,1.0,1.0550921547983347,1.8464112708970735,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2021-10
split_month_symbol,train,2,180.66999999999416,-0.17872095682160405,-0.08936047841080202,-0.08936047841080202,0.5,0.8246746898322895,1.135843411126184,0.5950903284583999,1,0.5,0.0,0.5,0.0,1.0,1.0,QQQ,,,,,,2021-10
split_month_symbol,train,3,7568.679999999718,5.417172003076422,1.8057240010254738,2.9584009813372663,0.6666666666666666,5.671245582729594,5.0760943660908815,0.6751014596560619,2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5501801061347159,1.0,GLD,,,,,,2021-11
split_month_symbol,train,3,-1781.7899999999936,-1.5977501270268577,-0.5325833756756192,-1.1356436724342085,0.3333333333333333,0.31990183680128226,0.9654224963386352,1.056095007086659,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,GLD,,,,,,2021-12
split_month_symbol,train,2,-5247.899999999938,-2.042601337063988,-1.021300668531994,-1.021300668531994,0.0,0.0,0.6408095981203275,1.0146320083890616,0,0.0,0.0,1.0,0.0,0.0,0.0,QQQ,,,,,,2021-12
split_month_symbol,train,2,-989.6899999999257,-1.3727896412845209,-0.6863948206422604,-0.6863948206422604,0.5,0.12790421298915866,0.9329077805735543,1.0438642701245333,1,0.5,0.5,0.5,0.0,1.0,1.0,GLD,,,,,,2022-01
split_month_symbol,train,1,3725.660000000047,1.3051401979375703,1.3051401979375703,1.3051401979375703,1.0,1.3051401979375703,2.4175492845400184,0.6106612379633839,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2022-01
split_month_symbol,train,2,-1432.8200000000948,-2.5621124515701688,-1.2810562257850844,-1.2810562257850844,0.0,0.0,0.0,1.3774900469589662,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2022-02
split_month_symbol,train,3,10790.119999999963,6.108995185024305,2.0363317283414353,1.895259494318141,1.0,6.108995185024305,3.505552829638496,0.4478298546920693,3,1.0,0.0,0.0,0.0,0.38071594913898754,1.0,GLD,,,,,,2022-03
split_month_symbol,train,2,6263.420000000013,3.3523857554452334,1.6761928777226167,1.6761928777226167,1.0,3.3523857554452334,2.6628131209115424,0.36486609394982367,2,1.0,0.0,0.0,0.0,0.7701997745097947,1.0,QQQ,,,,,,2022-03
split_month_symbol,train,2,-2619.220000000143,-2.34937426740923,-1.174687133704615,-1.174687133704615,0.0,0.0,0.3044696811970629,1.500329715118721,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2022-04
split_month_symbol,train,5,4775.099999999961,8.396321885019818,1.6792643770039635,1.048625784749641,0.8,8.73649928790805,6.617449217598636,0.6018090238784394,3,0.6,0.2,0.2,0.0,0.6867711130872571,1.0,GLD,,,,,,2022-06
split_month_symbol,train,1,8096.489999999949,2.042688305322425,2.042688305322425,2.042688305322425,1.0,2.042688305322425,3.3330692605318957,0.24759360047779216,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2022-06
split_month_symbol,train,4,198.3099999996848,-1.028159911116774,-0.2570399777791935,-1.0819603672572742,0.25,0.7063773647832507,2.012949126015827,1.9221359309772996,1,0.25,0.25,0.5,0.25,1.0,1.0,GLD,,,,,,2022-07
split_month_symbol,train,2,-1319.3000000000445,-0.24369326188195184,-0.12184663094097592,-0.12184663094097592,0.5,0.7788919821845064,1.3244695513916702,0.5228127270399604,1,0.5,0.5,0.5,0.0,1.0,1.0,GLD,,,,,,2022-08
split_month_symbol,train,2,-4539.450000000017,-2.1795004885736358,-1.0897502442868179,-1.0897502442868179,0.0,0.0,0.5111035163096094,1.1309209569999288,0,0.0,0.5,1.0,0.0,0.0,0.0,GLD,,,,,,2022-09
split_month_symbol,train,1,4820.839999999925,1.53205579391883,1.53205579391883,1.53205579391883,1.0,1.53205579391883,2.237129935666781,0.732684476746774,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2022-09
split_month_symbol,train,3,466.8599999999186,0.28930659677499726,0.09643553225833242,1.0640255731874617,0.6666666666666666,1.1231456712285215,4.179217261336334,1.3971655940262167,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5967477565690227,1.0,GLD,,,,,,2022-10
split_month_symbol,train,6,7859.139999999645,275.6437556070605,45.94062593451008,1.184237369352966,0.6666666666666666,118.28738425572953,102.05978898077275,0.7005942764459933,4,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.9840972634954934,1.0000000000000002,GLD,,,,,,2022-11
split_month_symbol,train,1,255.28999999998672,0.1888391350412487,0.1888391350412487,0.1888391350412487,1.0,0.1888391350412487,1.789801641343417,0.6195467220035357,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2022-12
split_month_symbol,train,3,2184.2899999998563,-7.01764749657432,-2.33921583219144,0.21034004639542098,0.6666666666666666,0.20714174144419123,2.499292022316352,2.6452897566762448,2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.8852749258168903,1.0,GLD,,,,,,2023-03
split_month_symbol,train,1,5741.330000000117,1.2949441621933977,1.2949441621933977,1.2949441621933977,1.0,1.2949441621933977,1.7638078246228108,0.12324512796835438,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2023-03
split_month_symbol,train,2,-4702.160000000062,-4.621273793342247,-2.3106368966711237,-2.3106368966711237,0.0,0.0,0.0,3.1615507707375796,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2023-05
split_month_symbol,train,3,-4710.810000000087,-3.733588389274672,-1.2445294630915573,-1.267970292072777,0.0,0.0,0.1327293139708877,1.7801969163116425,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2023-06
split_month_symbol,train,1,-3965.7600000000925,-2.028902710615495,-2.028902710615495,-2.028902710615495,0.0,0.0,0.0,2.7449860202444767,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2023-07
split_month_symbol,train,1,-1026.3599999999287,-1.2822253061244049,-1.2822253061244049,-1.2822253061244049,0.0,0.0,0.14246947845834998,1.2822253061245426,0,0.0,1.0,1.0,0.0,0.0,0.0,GLD,,,,,,2023-08
split_month_symbol,train,2,10148.850000000099,1.7789584188732324,0.8894792094366162,0.8894792094366162,0.5,2.7322370286626545,2.558953863234719,1.0481048399919848,1,0.5,0.5,0.5,0.0,1.0,1.0,QQQ,,,,,,2023-08
split_month_symbol,train,3,-2847.920000000072,-4.928275858448393,-1.6427586194827979,-1.2810022730303918,0.0,0.0,0.4507498315322193,1.9225517009733555,0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,GLD,,,,,,2023-09
split_month_symbol,train,1,1516.9800000000084,0.698803260848601,0.698803260848601,0.698803260848601,1.0,0.698803260848601,1.4859185450180465,0.6284060807125067,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2023-10
split_month_symbol,train,1,34.07999999995867,0.015660824426832785,0.015660824426832785,0.015660824426832785,1.0,0.015660824426832785,1.059715786216956,0.2766745648743968,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2023-11
split_month_symbol,train,4,1886.7499999999109,0.287069158020558,0.0717672895051395,-0.08823582101655025,0.5,1.125264775782835,1.0147323372878265,0.7983270365497546,2,0.5,0.5,0.5,0.0,0.6366939899153352,1.0,GLD,,,,,,2023-12
split_month_symbol,train,5,6296.6600000001345,5.719939323952502,1.1439878647905004,0.6432044684524297,0.8,6.064553765546432,3.6195104338299044,0.26341511899623227,4,0.8,0.2,0.2,0.0,0.7766859736122931,1.0,GLD,,,,,,2024-01
split_month_symbol,train,4,-5685.540000000092,-1.7864508324217123,-0.4466127081054281,-0.7305795437238884,0.25,0.29458503377585493,0.7216232718705357,1.1044685090512967,0,0.0,0.5,0.75,0.0,1.0,1.0,GLD,,,,,,2024-02
split_month_symbol,train,2,1288.8899999997802,0.25641997666925986,0.12820998833462993,0.12820998833462993,0.5,1.2284436753006631,2.861807893735512,1.118976682000846,1,0.5,0.5,0.5,0.0,1.0,1.0,GLD,,,,,,2024-03
split_month_symbol,train,1,10832.119999999986,5.370559572629395,5.370559572629395,5.370559572629395,1.0,5.370559572629395,9.01083842077199,0.8654477579272638,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2024-04
split_month_symbol,train,1,8225.76000000001,3.223995696351204,3.223995696351204,3.223995696351204,1.0,3.223995696351204,7.6499270390449485,0.7051608723141627,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2024-05
split_month_symbol,train,3,293.9499999999807,2.403157684788474,0.801052561596158,1.719576722992976,0.6666666666666666,1.8000762327490039,5.832841275248046,1.5164965653005111,2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6819614527450186,1.0,GLD,,,,,,2024-06
split_month_symbol,train,1,1778.2899999999656,0.661466464717653,0.661466464717653,0.661466464717653,1.0,0.661466464717653,1.7297800551089964,1.017517679475887,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2024-08
split_month_symbol,train,3,3094.6999999999484,1.916011101354002,0.6386703671180006,1.1157375190173755,0.6666666666666666,2.810808188732816,1.9012638985403862,0.6408709155382116,2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.624849736342434,1.0,GLD,,,,,,2024-09
split_month_symbol,train,1,948.9999999999918,0.659993975277433,0.659993975277433,0.659993975277433,1.0,0.659993975277433,2.7936731282291585,2.6074282530139445,0,0.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2024-11
split_month_symbol,train,1,3450.690000000201,0.8514595542097619,0.8514595542097619,0.8514595542097619,1.0,0.8514595542097619,1.6488319514831955,0.77558032579478,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2024-12
split_month_symbol,train,2,1224.1800000001049,0.7120014701742134,0.3560007350871067,0.3560007350871067,0.5,1.6969839920891965,1.74997743223948,0.8852278717770319,1,0.5,0.0,0.5,0.0,1.0,1.0,QQQ,,,,,,2025-01
split_month_symbol,train,4,3691.9199999998746,1.1490880953998133,0.2872720238499533,0.4113943556038895,0.75,2.016430879369606,2.298563172398005,0.8447027413309545,3,0.75,0.25,0.25,0.0,0.6390645742393939,1.0,GLD,,,,,,2025-03
split_month_symbol,train,1,4956.960000000023,1.1395847267985824,1.1395847267985824,1.1395847267985824,1.0,1.1395847267985824,1.5582711201617665,0.39966020957517034,1,1.0,0.0,0.0,0.0,1.0,1.0,QQQ,,,,,,2025-03
split_month_symbol,train,2,25603.439999999784,4.765771957377885,2.3828859786889427,2.3828859786889427,0.5,5.5828898207189095,9.134720888743779,0.5096566160428507,1,0.5,0.0,0.5,0.0,1.0,1.0,GLD,,,,,,2025-04
split_month_symbol,train,1,-3294.06000000001,-1.010424061501181,-1.010424061501181,-1.010424061501181,0.0,0.0,0.4221035581595845,1.2881813251605898,0,0.0,1.0,1.0,0.0,0.0,0.0,QQQ,,,,,,2025-04
split_month_symbol,train,1,2210.7099999999427,0.6723086137347114,0.6723086137347114,0.6723086137347114,1.0,0.6723086137347114,1.4670475786766524,0.10697221927849776,1,1.0,0.0,0.0,0.0,1.0,1.0,GLD,,,,,,2025-05
split_month_symbol,train,2,-1799.2700000002883,0.054531560870860085,0.027265780435430043,0.027265780435430043,0.5,1.038656695486151,1.255880849207752,1.0908031831757619,1,0.5,0.5,0.5,0.0,1.0,1.0,GLD,,,,,,2025-06
split_month_symbol,train,1,-2957.7300000000123,-1.0565230637043352,-1.0565230637043352,-1.0565230637043352,0.0,0.0,0.7228842014818853,1.1492005254327893,0,0.0,0.0,1.0,0.0,0.0,0.0,GLD,,,,,,2025-07
split_month_symbol,train,2,2638.110000000077,0.08407440438560854,0.04203720219280427,0.04203720219280427,0.5,1.0697796985310075,2.7291750096683747,1.7525160658061905,1,0.5,0.5,0.5,0.0,1.0,1.0,GLD,,,,,,2025-08
