split,symbol,timestamp_utc,direction,grade,pullback_type,depth,value_hits,orderly,confirmations,confirmation_count,entry_model,entry_price,stop_price,stop_atr_mult,daily_has_room,score,risk_pct,qty
train,GLD,2023-06-16T13:45:00+00:00,LONG,valid,classic_38_62,0.7337662337662395,1,True,vwap_reclaim|higher_low|volume_expansion,3,confirmation_close,182.12,181.83170069840136,0.29244395972189624,True,18.0,0.025,4392
train,GLD,2023-07-05T13:15:00+00:00,LONG,valid,classic_38_62,0.524590163934427,1,True,higher_low|micro_break|trendline_break|volume_expansion,4,confirmation_close,179.41,179.09484346615432,0.44410901141201214,True,16.0,0.016,4459
train,GLD,2023-07-05T13:30:00+00:00,LONG,valid,classic_38_62,0.524590163934427,1,True,30m_higher_low|30m_micro_break|30m_trendline_break|30m_volume_expansion,4,confirmation_close,178.79,178.68484346615432,0.148183392296677,True,16.0,0.016,4474
train,GLD,2023-08-23T19:00:00+00:00,LONG,valid,classic_38_62,0.7899543378995395,2,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,177.93,177.79961905513778,0.19464455674523926,True,15.0,0.016,4496
train,GLD,2023-08-23T19:15:00+00:00,LONG,valid,classic_38_62,0.7899543378995395,2,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close,5,confirmation_close,177.95,177.80961905513777,0.20957346809426697,True,15.0,0.016,4495
train,GLD,2023-08-23T19:30:00+00:00,LONG,valid,classic_38_62,0.7899543378995395,2,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,177.91,177.7896190551378,0.1797156453961691,True,15.0,0.016,4496
train,QQQ,2023-08-28T14:00:00+00:00,LONG,valid,classic_38_62,0.44906900328586724,2,True,higher_low|trendline_break|volume_expansion,3,structure_stop,366.37,365.1338797088972,0.3652475342454251,True,16.0,0.016,1294
train,QQQ,2023-08-28T14:15:00+00:00,LONG,valid,classic_38_62,0.44906900328586724,2,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,structure_stop,366.94,365.2538797088972,0.4982130648604137,True,18.0,0.025,1482
train,QQQ,2023-08-28T14:30:00+00:00,LONG,valid,classic_38_62,0.44906900328586724,2,True,higher_low|volume_expansion,2,structure_stop,366.98,364.8838797088972,0.6193594371985249,True,16.0,0.016,763
train,QQQ,2023-08-28T17:30:00+00:00,LONG,valid,classic_38_62,0.5799151343705756,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,366.87,365.5232311582617,0.39730737565332913,True,17.0,0.025,1856
train,QQQ,2023-08-28T17:45:00+00:00,LONG,valid,classic_38_62,0.5635179153094442,3,True,30m_higher_low|30m_volume_expansion,2,structure_stop,366.08,364.2132311582617,0.5507114558019759,True,16.0,0.016,857
train,QQQ,2023-08-28T18:30:00+00:00,LONG,valid,classic_38_62,0.5635179153094442,3,True,bullish_reversal|higher_low|upper_third_close,3,structure_stop,365.74,364.5032311582617,0.3648565125449564,True,15.0,0.016,1293
train,GLD,2023-09-18T12:15:00+00:00,LONG,a_plus,classic_38_62,0.5703703703703683,1,True,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,178.85,178.75421601450174,0.17472456514653495,True,17.0,0.025,4473
train,GLD,2023-09-18T12:30:00+00:00,LONG,a_plus,classic_38_62,0.5703703703703683,1,True,higher_low|trendline_break,2,confirmation_close,178.81,178.74421601450175,0.11999999999997843,True,16.0,0.016,4474
train,GLD,2023-09-21T17:00:00+00:00,SHORT,valid,classic_38_62,0.504854368932039,3,True,bearish_reversal|lower_high|lower_third_close,3,confirmation_close,178.07,178.19832136054725,0.19660745367644603,True,15.0,0.016,4492
train,GLD,2023-09-21T18:15:00+00:00,SHORT,valid,classic_38_62,0.49836065573770644,3,True,30m_lower_high|30m_trendline_break,2,confirmation_close,178.18,178.27832136054724,0.1506429814705356,True,15.0,0.016,4489
train,GLD,2023-09-21T18:30:00+00:00,SHORT,valid,classic_38_62,0.49836065573770644,3,True,30m_lower_high|30m_trendline_break,2,confirmation_close,178.25,178.33832136054724,0.13532149073526115,True,15.0,0.016,4488
train,GLD,2023-09-21T19:15:00+00:00,SHORT,valid,classic_38_62,0.6031746031746048,3,True,30m_lower_high|30m_trendline_break,2,confirmation_close,178.19,178.29832136054725,0.16596447220585359,True,15.0,0.016,4489
train,GLD,2023-09-21T19:30:00+00:00,SHORT,valid,classic_38_62,0.6031746031746048,3,True,lower_high|volume_expansion,2,confirmation_close,178.19,178.30832136054724,0.18128596294112803,True,16.0,0.016,4489
train,QQQ,2023-10-05T14:15:00+00:00,LONG,valid,classic_38_62,0.5939177101967814,2,True,bullish_reversal|higher_low|upper_third_close|volume_expansion,4,structure_stop,357.38,355.88232541271475,0.4519296837676279,True,16.0,0.016,1068
train,QQQ,2023-11-02T14:00:00+00:00,LONG,valid,classic_38_62,0.530317613089509,1,True,30m_higher_low|30m_trendline_break|30m_volume_expansion,3,structure_stop,361.82,359.9243920356733,0.6056127061281518,True,16.0,0.016,844
train,QQQ,2023-11-02T14:15:00+00:00,LONG,valid,classic_38_62,0.530317613089509,1,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,structure_stop,361.91,360.0543920356733,0.5928334243879486,True,18.0,0.025,1347
train,QQQ,2023-11-02T14:30:00+00:00,LONG,valid,classic_38_62,0.530317613089509,1,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,structure_stop,362.22,360.9343920356733,0.4107286595898889,True,18.0,0.025,1944
train,QQQ,2023-11-02T14:45:00+00:00,LONG,valid,classic_38_62,0.5405405405405378,2,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,structure_stop,362.63,361.5343920356733,0.35002707132385086,True,18.0,0.025,2206
train,GLD,2023-12-05T18:45:00+00:00,SHORT,valid,classic_38_62,0.7896551724137966,2,True,lower_high|trendline_break,2,confirmation_close,187.07,187.26367542999898,0.15123466126000654,True,15.0,0.016,4276
train,GLD,2023-12-05T19:00:00+00:00,SHORT,valid,classic_38_62,0.7896551724137966,2,True,30m_bearish_reversal|30m_lower_high|30m_trendline_break,3,confirmation_close,187.16,187.31367542999897,0.12000000000000623,True,15.0,0.016,4274
train,GLD,2023-12-05T19:30:00+00:00,SHORT,valid,classic_38_62,0.7896551724137966,2,True,lower_high|trendline_break|lower_third_close,3,confirmation_close,187.08,187.30367542999898,0.17466065720497348,True,15.0,0.016,4276
train,GLD,2023-12-14T13:45:00+00:00,LONG,a_plus,classic_38_62,0.43238434163701156,1,False,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,188.82,188.41061578768725,0.41149582952247976,True,15.0,0.016,3908
train,GLD,2023-12-14T14:15:00+00:00,LONG,a_plus,classic_38_62,0.43238434163701156,1,False,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,188.82,188.51061578768724,0.3109800262388644,True,15.0,0.016,4236
train,GLD,2023-12-14T15:45:00+00:00,LONG,a_plus,classic_38_62,0.3470681458003165,1,False,higher_low|trendline_break|volume_expansion,3,confirmation_close,189.13,188.78174323142386,0.32583708987122306,True,15.0,0.016,4229
train,GLD,2023-12-14T19:00:00+00:00,LONG,a_plus,classic_38_62,0.3338815789473695,1,True,bullish_reversal|higher_low|upper_third_close,3,confirmation_close,188.34,188.02174323142387,0.2977683957978729,True,16.0,0.016,4247
train,GLD,2023-12-14T19:15:00+00:00,LONG,a_plus,classic_38_62,0.3338815789473695,1,True,higher_low|micro_break|upper_third_close,3,confirmation_close,188.44,188.22174323142386,0.2042060822200477,True,16.0,0.016,4245
train,GLD,2023-12-14T19:30:00+00:00,LONG,a_plus,classic_38_62,0.3338815789473695,1,True,bullish_reversal|higher_low|micro_break|upper_third_close,4,confirmation_close,188.47,188.24174323142387,0.21356231357782227,True,16.0,0.016,4244
train,GLD,2024-01-12T14:00:00+00:00,LONG,a_plus,classic_38_62,0.7644110275689234,2,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,190.29,190.1801133984271,0.12000000000001032,True,17.0,0.025,4204
train,GLD,2024-01-12T14:45:00+00:00,LONG,a_plus,classic_38_62,0.7101769911504426,2,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,190.49,190.3001133984271,0.2073627891170615,True,17.0,0.025,4199
train,GLD,2024-01-12T18:00:00+00:00,LONG,valid,classic_38_62,0.6510067114094017,3,True,higher_low|micro_break|upper_third_close,3,confirmation_close,189.52,189.16661958425374,0.3436983870824813,True,15.0,0.016,4221
train,GLD,2024-01-12T18:15:00+00:00,LONG,valid,classic_38_62,0.6510067114094017,3,True,higher_low|micro_break,2,confirmation_close,189.67,189.38661958425374,0.27561626927475474,True,15.0,0.016,4217
train,GLD,2024-01-12T18:30:00+00:00,LONG,valid,classic_38_62,0.6510067114094017,3,True,30m_higher_low|30m_trendline_break|30m_upper_third_close,3,confirmation_close,189.58,189.40661958425375,0.16863008414837471,True,15.0,0.016,4219
train,GLD,2024-01-24T13:15:00+00:00,LONG,valid,classic_38_62,0.7264957264957294,2,True,bullish_reversal|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,188.59,188.28322794197166,0.47950579818781414,True,16.0,0.016,4242
train,GLD,2024-01-24T13:30:00+00:00,LONG,valid,classic_38_62,0.7264957264957294,2,True,higher_low|trendline_break|upper_third_close,3,confirmation_close,188.52,188.43322794197164,0.1356306868777798,True,15.0,0.016,4243
train,GLD,2024-01-29T19:15:00+00:00,LONG,valid,classic_38_62,0.7918781725888341,3,False,vwap_reclaim|higher_low|upper_third_close,3,confirmation_close,187.75,187.58642389470188,0.234865366910343,True,15.0,0.016,4260
train,GLD,2024-01-29T19:30:00+00:00,LONG,valid,classic_38_62,0.7918781725888341,3,False,bullish_reversal|vwap_reclaim|higher_low|upper_third_close,4,confirmation_close,187.78,187.6064238947019,0.24922353777411824,True,15.0,0.016,4260
train,GLD,2024-02-05T13:15:00+00:00,SHORT,a_plus,classic_38_62,0.5150602409638588,2,True,lower_high|micro_break|trendline_break|lower_third_close|volume_expansion,5,confirmation_close,186.92,187.42404962151247,0.5813183527462665,True,17.0,0.025,4279
train,GLD,2024-02-05T13:30:00+00:00,SHORT,a_plus,classic_38_62,0.5150602409638588,2,True,bearish_reversal|lower_high|trendline_break|lower_third_close|volume_expansion,5,confirmation_close,186.84,187.16404962151248,0.373725094010447,True,17.0,0.025,4281
train,GLD,2024-02-08T13:15:00+00:00,SHORT,valid,classic_38_62,0.6137566137566164,2,True,lower_high|trendline_break,2,confirmation_close,187.61,187.73773790308869,0.19718242661051802,True,15.0,0.016,4264
train,GLD,2024-02-08T13:30:00+00:00,SHORT,valid,classic_38_62,0.6137566137566164,2,True,lower_high|micro_break|trendline_break|lower_third_close|volume_expansion,5,confirmation_close,187.41,187.71773790308868,0.47503916240847815,True,16.0,0.016,4268
train,GLD,2024-02-08T13:45:00+00:00,SHORT,valid,classic_38_62,0.6588785046728998,2,True,lower_high|micro_break|trendline_break|lower_third_close|volume_expansion,5,confirmation_close,187.3,187.52773790308868,0.35154727983159234,True,16.0,0.016,4271
train,GLD,2024-02-08T14:00:00+00:00,SHORT,valid,classic_38_62,0.6588785046728998,2,True,lower_high|trendline_break|volume_expansion,3,confirmation_close,187.36,187.49773790308868,0.2126189119326123,True,16.0,0.016,4269
train,GLD,2024-02-08T14:30:00+00:00,SHORT,valid,classic_38_62,0.6588785046728998,2,True,vwap_loss|lower_third_close|volume_expansion,3,confirmation_close,188.01,188.5077379030887,0.7683323835285764,True,16.0,0.016,3214
train,GLD,2024-02-08T14:45:00+00:00,SHORT,valid,classic_38_62,0.7115384615384621,2,True,bearish_reversal|vwap_loss|lower_high|lower_third_close|volume_expansion,5,confirmation_close,187.88,188.24773790308868,0.5676580743411315,True,18.0,0.025,4258
train,GLD,2024-02-08T15:00:00+00:00,SHORT,valid,classic_38_62,0.7115384615384621,2,True,bearish_reversal|vwap_loss|lower_high|lower_third_close|volume_expansion,5,confirmation_close,187.88,188.1577379030887,0.4287297064421953,True,18.0,0.025,4258
train,GLD,2024-02-08T15:15:00+00:00,SHORT,valid,classic_38_62,0.7115384615384621,2,True,lower_high|volume_expansion,2,confirmation_close,188.03,188.1877379030887,0.24349188257688856,True,16.0,0.016,4254
train,GLD,2024-02-08T15:30:00+00:00,SHORT,valid,classic_38_62,0.7115384615384621,2,True,lower_high|volume_expansion,2,confirmation_close,188.06,188.2277379030887,0.2589283678989828,True,16.0,0.016,4253
train,GLD,2024-02-08T15:45:00+00:00,SHORT,valid,classic_38_62,0.7914438502673723,3,True,30m_lower_high|30m_volume_expansion,2,confirmation_close,188.23,188.4228994814395,0.2792289815423547,True,16.0,0.016,4250
train,GLD,2024-02-20T13:00:00+00:00,LONG,valid,classic_38_62,0.5335570469798687,1,True,bullish_reversal|micro_break|trendline_break|upper_third_close|volume_expansion,5,confirmation_close,187.84,186.89945918655388,1.4013379401617347,True,16.0,0.016,1701
train,GLD,2024-02-20T13:15:00+00:00,LONG,valid,classic_38_62,0.5335570469798687,1,True,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,187.81,187.6094591865539,0.2987913404876718,True,16.0,0.016,4259
train,GLD,2024-02-20T14:15:00+00:00,LONG,valid,classic_38_62,0.5775075987841977,1,True,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,187.99,187.7994591865539,0.28389206211371176,True,16.0,0.016,4255
train,GLD,2024-02-20T14:30:00+00:00,LONG,valid,classic_38_62,0.5775075987841977,1,True,30m_bullish_reversal|30m_higher_low|30m_trendline_break,3,confirmation_close,187.64,187.5494591865539,0.13489927837394147,True,15.0,0.016,4263
train,GLD,2024-02-20T14:45:00+00:00,LONG,valid,classic_38_62,0.6129032258064546,1,True,vwap_reclaim|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,187.84,187.4994591865539,0.5073812377232825,True,16.0,0.016,4258
train,GLD,2024-02-20T15:00:00+00:00,LONG,valid,classic_38_62,0.6129032258064546,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,187.81,187.67945918655388,0.1944963918698665,True,18.0,0.025,4259
train,GLD,2024-02-20T15:15:00+00:00,LONG,valid,classic_38_62,0.6129032258064546,1,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,confirmation_close,187.94,187.6694591865539,0.40308628910547717,True,18.0,0.025,4256
train,GLD,2024-02-20T15:30:00+00:00,LONG,valid,classic_38_62,0.6129032258064546,1,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,187.72,187.5494591865539,0.2540935053657492,True,16.0,0.016,4261
train,GLD,2024-03-22T12:45:00+00:00,SHORT,valid,classic_38_62,0.4393939393939408,2,True,lower_high|lower_third_close,2,confirmation_close,201.32,201.58399586501974,0.1820704405749651,True,15.0,0.016,3973
train,GLD,2024-03-22T14:15:00+00:00,SHORT,valid,classic_38_62,0.701612903225813,2,True,vwap_loss|lower_high|volume_expansion,3,confirmation_close,201.37,201.55399586501974,0.12689671561942564,True,18.0,0.025,3972
train,GLD,2024-04-22T17:45:00+00:00,SHORT,valid,classic_38_62,0.6118012422360247,3,False,bearish_reversal|vwap_loss|lower_high|trendline_break|lower_third_close,5,confirmation_close,215.68,216.05286022395424,0.18423447918313648,True,15.0,0.016,3709
train,GLD,2024-04-22T18:00:00+00:00,SHORT,valid,classic_38_62,0.6118012422360247,3,False,vwap_loss|lower_high|micro_break|trendline_break|lower_third_close,5,confirmation_close,215.37,216.00286022395423,0.3127034375494044,True,15.0,0.016,2528
train,GLD,2024-04-22T18:15:00+00:00,SHORT,valid,classic_38_62,0.6118012422360247,3,False,vwap_loss|lower_high|trendline_break|lower_third_close,4,confirmation_close,215.23,215.69286022395423,0.22870450323300168,True,15.0,0.016,3456
train,GLD,2024-04-22T18:30:00+00:00,SHORT,valid,classic_38_62,0.6118012422360247,3,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,215.52,215.82286022395425,0.14964668269991266,True,15.0,0.016,3711
train,GLD,2024-04-22T18:45:00+00:00,SHORT,valid,classic_38_62,0.6355685131195342,3,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,215.45,215.78286022395423,0.16447002404986774,True,15.0,0.016,3713
train,GLD,2024-04-22T19:15:00+00:00,SHORT,valid,classic_38_62,0.6355685131195342,3,False,vwap_loss|lower_high|trendline_break|lower_third_close,4,confirmation_close,215.6,216.01286022395425,0.20399893431641927,True,15.0,0.016,3710
train,GLD,2024-04-22T19:30:00+00:00,SHORT,valid,classic_38_62,0.6355685131195342,3,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,215.65,216.00286022395423,0.1743522516164951,True,15.0,0.016,3709
train,GLD,2024-04-22T19:45:00+00:00,SHORT,valid,classic_38_62,0.680187207488299,3,False,bearish_reversal|vwap_loss|lower_high|trendline_break|lower_third_close|volume_expansion,6,confirmation_close,215.58,215.9552844936718,0.19140292051474872,True,16.0,0.016,3710
train,GLD,2024-04-22T20:00:00+00:00,SHORT,valid,classic_38_62,0.680187207488299,3,False,bearish_reversal|vwap_loss|lower_high|micro_break|trendline_break|lower_third_close|volume_expansion,7,confirmation_close,215.53,215.8352844936718,0.15570146025737697,True,16.0,0.016,3711
train,QQQ,2024-04-26T17:30:00+00:00,LONG,valid,classic_38_62,0.5121951219512195,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,432.56,431.1017838870408,0.35122495841363155,True,17.0,0.025,1714
train,QQQ,2024-04-26T17:45:00+00:00,LONG,valid,classic_38_62,0.5675403225806438,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,432.46,431.3717838870408,0.26210700569170653,True,17.0,0.025,1849
train,QQQ,2024-04-26T18:00:00+00:00,LONG,valid,classic_38_62,0.5675403225806438,2,True,vwap_reclaim|trendline_break,2,structure_stop,432.04,430.8917838870408,0.2765585655925733,True,15.0,0.016,1393
train,QQQ,2024-04-26T18:15:00+00:00,LONG,valid,classic_38_62,0.5675403225806438,2,True,vwap_reclaim|trendline_break,2,structure_stop,431.62,430.6317838870408,0.23802107252362723,True,15.0,0.016,1619
train,QQQ,2024-04-26T18:30:00+00:00,LONG,valid,classic_38_62,0.5675403225806438,2,True,vwap_reclaim|trendline_break,2,structure_stop,431.5,430.47178388704083,0.24765544579085347,True,15.0,0.016,1556
train,QQQ,2024-04-26T18:45:00+00:00,LONG,valid,classic_38_62,0.6146288209606965,2,True,vwap_reclaim|higher_low|trendline_break|upper_third_close,4,structure_stop,431.74,430.5117838870408,0.2958273121270395,True,17.0,0.025,1852
train,GLD,2024-05-23T12:15:00+00:00,SHORT,valid,classic_38_62,0.5721830985915486,1,True,lower_high|trendline_break|lower_third_close|volume_expansion,4,confirmation_close,219.0,219.3879783194961,0.24767429810165636,True,16.0,0.016,3652
train,GLD,2024-05-23T12:30:00+00:00,SHORT,valid,classic_38_62,0.5721830985915486,1,True,lower_high|trendline_break|lower_third_close|volume_expansion,4,confirmation_close,218.62,219.1379783194961,0.3306625918677381,True,16.0,0.016,3088
train,GLD,2024-05-23T13:45:00+00:00,SHORT,valid,classic_38_62,0.523978685612792,1,True,vwap_loss|lower_high|micro_break|trendline_break|volume_expansion,5,confirmation_close,218.25,219.1079783194961,0.5477088986405771,True,18.0,0.025,2913
train,GLD,2024-05-23T14:00:00+00:00,SHORT,valid,classic_38_62,0.523978685612792,1,True,vwap_loss|lower_high|trendline_break|lower_third_close|volume_expansion,5,confirmation_close,217.69,218.90797831949612,0.7775226352235896,True,18.0,0.025,2052
train,GLD,2024-05-23T14:15:00+00:00,SHORT,valid,classic_38_62,0.523978685612792,1,True,vwap_loss|lower_high|micro_break|trendline_break|volume_expansion,5,confirmation_close,217.42,217.99797831949613,0.36896488129825833,True,18.0,0.025,3679
train,GLD,2024-05-23T14:45:00+00:00,SHORT,valid,classic_38_62,0.7605633802816906,2,True,vwap_loss|lower_high|trendline_break,3,confirmation_close,217.09,217.50797831949612,0.2668254428169074,True,17.0,0.025,3685
train,GLD,2024-05-23T17:00:00+00:00,SHORT,valid,classic_38_62,0.7821782178217838,2,True,vwap_loss|lower_high|trendline_break,3,confirmation_close,216.65,216.94146558238927,0.1736071713685184,True,17.0,0.025,3692
train,GLD,2024-05-23T17:15:00+00:00,SHORT,valid,classic_38_62,0.7821782178217838,2,True,vwap_loss|lower_high|micro_break|trendline_break|lower_third_close,5,confirmation_close,216.16,216.99146558238925,0.495250199579631,True,17.0,0.025,3006
train,GLD,2024-05-23T17:45:00+00:00,SHORT,valid,classic_38_62,0.7161172161172181,2,False,bearish_reversal|vwap_loss|lower_high|micro_break|trendline_break|lower_third_close,6,confirmation_close,215.79,216.49146558238925,0.41781761871399437,True,15.0,0.016,2280
train,GLD,2024-05-23T18:00:00+00:00,SHORT,valid,classic_38_62,0.7161172161172181,2,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,216.03,216.25146558238927,0.13191270474856281,True,15.0,0.016,3703
train,GLD,2024-05-23T18:15:00+00:00,SHORT,valid,classic_38_62,0.7161172161172181,2,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,216.08,216.38146558238927,0.17956352374279294,True,15.0,0.016,3702
train,GLD,2024-05-23T18:30:00+00:00,SHORT,valid,classic_38_62,0.7161172161172181,2,False,vwap_loss|lower_high|trendline_break,3,confirmation_close,216.03,216.36146558238926,0.19743258086563345,True,15.0,0.016,3703
train,GLD,2024-06-20T12:15:00+00:00,LONG,valid,classic_38_62,0.422680412371131,1,True,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,216.45,216.05207768929586,0.3228091628450071,True,16.0,0.016,3696
train,GLD,2024-06-20T12:30:00+00:00,LONG,valid,classic_38_62,0.422680412371131,1,True,higher_low|trendline_break,2,confirmation_close,216.09,215.85207768929587,0.19301129862421185,True,15.0,0.016,3702
train,GLD,2024-06-20T12:45:00+00:00,LONG,valid,classic_38_62,0.5534351145038114,1,True,higher_low|trendline_break,2,confirmation_close,216.21,216.06207768929588,0.12000000000001021,True,15.0,0.016,3700
train,GLD,2024-06-20T13:00:00+00:00,LONG,valid,classic_38_62,0.5534351145038114,1,True,bullish_reversal|higher_low|trendline_break|upper_third_close|volume_expansion,5,confirmation_close,216.28,215.96207768929588,0.25791023073459796,True,16.0,0.016,3698
train,GLD,2024-06-20T13:15:00+00:00,LONG,valid,classic_38_62,0.5534351145038114,1,True,higher_low|trendline_break|upper_third_close|volume_expansion,4,confirmation_close,216.32,215.96207768929588,0.290359696789791,True,16.0,0.016,3698
train,GLD,2024-06-20T13:30:00+00:00,LONG,valid,classic_38_62,0.5534351145038114,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,216.86,216.00207768929587,0.6959780224798079,True,18.0,0.025,2914
train,GLD,2024-06-20T13:45:00+00:00,LONG,valid,classic_38_62,0.7427536231884021,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,217.25,216.54207768929587,0.5742925247728051,True,18.0,0.025,3531
train,GLD,2024-06-20T14:00:00+00:00,LONG,valid,classic_38_62,0.7427536231884021,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|volume_expansion,5,confirmation_close,217.34,217.07207768929587,0.2173483981656124,True,18.0,0.025,3680
train,GLD,2024-06-20T14:15:00+00:00,LONG,valid,classic_38_62,0.7427536231884021,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|volume_expansion,5,confirmation_close,217.83,217.13207768929587,0.5661801582590126,True,18.0,0.025,3582
train,GLD,2024-06-24T20:00:00+00:00,LONG,valid,classic_38_62,0.6800000000000068,3,False,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,confirmation_close,215.78,215.4803900183909,0.24031282810416368,True,16.0,0.016,3707
train,GLD,2024-06-28T12:15:00+00:00,LONG,valid,classic_38_62,0.40643274853801414,1,True,higher_low|trendline_break,2,confirmation_close,215.87,215.66250649318442,0.1810937941328874,True,15.0,0.016,3705
train,GLD,2024-06-28T12:30:00+00:00,LONG,valid,classic_38_62,0.40643274853801414,1,True,higher_low|trendline_break|volume_expansion,3,confirmation_close,216.0,215.44250649318442,0.4865627647973229,True,16.0,0.016,2869
train,GLD,2024-08-08T17:45:00+00:00,LONG,valid,classic_38_62,0.7191283292978213,3,False,vwap_reclaim|higher_low|trendline_break|upper_third_close,4,confirmation_close,223.99,223.52860804673435,0.22936570023501474,True,15.0,0.016,3467
train,GLD,2024-08-08T18:00:00+00:00,LONG,valid,classic_38_62,0.7191283292978213,3,False,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,confirmation_close,224.23,223.63860804673433,0.29399088673752505,True,15.0,0.016,2705
train,GLD,2024-08-08T18:15:00+00:00,LONG,valid,classic_38_62,0.7191283292978213,3,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,224.14,223.75860804673434,0.18959635469500075,True,15.0,0.016,3569
train,GLD,2024-08-08T18:30:00+00:00,LONG,valid,classic_38_62,0.7191283292978213,3,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,224.07,223.79860804673433,0.13491350457749746,True,15.0,0.016,3570
train,GLD,2024-08-08T18:45:00+00:00,LONG,valid,classic_38_62,0.7270588235294125,3,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,224.04,223.71860804673435,0.1597693455399938,True,15.0,0.016,3570
train,GLD,2024-08-08T19:15:00+00:00,LONG,valid,classic_38_62,0.7270588235294125,3,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close,5,confirmation_close,224.09,223.67860804673433,0.20450985927251836,True,15.0,0.016,3569
train,GLD,2024-08-08T19:45:00+00:00,LONG,valid,classic_38_62,0.7270588235294125,3,False,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,224.0,223.66736461482475,0.17158286642832526,True,16.0,0.016,3571
train,GLD,2024-08-08T20:00:00+00:00,LONG,valid,classic_38_62,0.7270588235294125,3,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,224.04,223.72736461482475,0.16126629314265312,True,16.0,0.016,3570
train,GLD,2024-09-03T12:15:00+00:00,SHORT,valid,classic_38_62,0.4945945945945995,1,True,bearish_reversal|lower_high|trendline_break|lower_third_close,4,confirmation_close,230.4,230.9854084285292,0.45202832361374673,True,15.0,0.016,2733
train,GLD,2024-09-03T12:45:00+00:00,SHORT,valid,classic_38_62,0.5884244372990368,1,True,lower_high|trendline_break|lower_third_close,3,confirmation_close,230.34,230.54540842852919,0.15860794460622976,True,15.0,0.016,3473
train,GLD,2024-09-03T13:00:00+00:00,SHORT,valid,classic_38_62,0.5884244372990368,1,True,lower_high|trendline_break|lower_third_close|volume_expansion,4,confirmation_close,230.47,230.9154084285292,0.3439260787162359,True,16.0,0.016,3471
train,GLD,2024-09-03T13:15:00+00:00,SHORT,valid,classic_38_62,0.5884244372990368,1,True,lower_high|trendline_break|volume_expansion,3,confirmation_close,230.49,230.6454084285292,0.11999999999999313,True,16.0,0.016,3470
train,GLD,2024-09-03T13:30:00+00:00,SHORT,valid,classic_38_62,0.5884244372990368,1,True,vwap_loss|lower_high|micro_break|trendline_break|lower_third_close|volume_expansion,6,confirmation_close,229.36,230.6354084285292,0.9848179591799704,True,18.0,0.025,1960
train,GLD,2024-09-03T13:45:00+00:00,SHORT,valid,classic_38_62,0.7014925373134364,1,True,vwap_loss|lower_high|micro_break|trendline_break|volume_expansion,5,confirmation_close,229.18,229.7454084285292,0.4365851457712389,True,18.0,0.025,3490
train,GLD,2024-09-03T14:00:00+00:00,SHORT,valid,classic_38_62,0.7014925373134364,1,True,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,229.29,229.8754084285292,0.45202832361374673,True,18.0,0.025,3489
