category,is_evaluated,is_expectancy,is_expectancy_dollar,is_expected_total_r,is_guardrail_pass,is_losing_trades,is_max_drawdown_pct,is_net_profit,is_profit_factor,is_sharpe,is_sortino,is_tail_loss_r,is_total_trades,is_trades_per_month,is_win_rate,is_winning_trades,name,oos_expectancy,oos_expectancy_dollar,oos_expected_total_r,oos_losing_trades,oos_max_drawdown_pct,oos_net_profit,oos_profit_factor,oos_sharpe,oos_sortino,oos_strict_uplift,oos_tail_loss_r,oos_total_trades,oos_trades_per_month,oos_utility,oos_win_rate,oos_winning_trades,stage
weakness_targeted,True,0.16857135906108686,18.44531588447651,186.77706583968424,True,475,0.13254882121493758,20437.409999999974,1.7482988141036313,3.7531278377926043,4.028933864275005,-1.2110468418666207,1108,47.90447443181818,0.5712996389891697,633,target__rvol190_failstop12,0.38993448996422486,20.731505376344092,36.26390756667291,31,0.02227586114926583,1928.0300000000004,2.5260041948632748,5.323575555346326,8.22509857668532,True,-1.1746664004525493,93,47.178125,0.12525277001493523,0.6666666666666666,62,targeted
pairwise_robust_singles,True,0.16857135906108686,18.44531588447651,186.77706583968424,True,475,0.13254882121493758,20437.409999999974,1.7482988141036313,3.7531278377926043,4.028933864275005,-1.2110468418666207,1108,47.90447443181818,0.5712996389891697,633,combo__perturb__rvol_threshold__1p9__plus__target__rvol190_failstop12,0.38993448996422486,20.731505376344092,36.26390756667291,31,0.02227586114926583,1928.0300000000004,2.5260041948632748,5.323575555346326,8.22509857668532,True,-1.1746664004525493,93,47.178125,0.12525277001493523,0.6666666666666666,62,combination
pairwise_robust_singles,True,0.17044037827112313,18.75780153977756,199.24480219894295,True,505,0.12748787029579628,21927.869999999966,1.7656641183951112,3.894078780296637,4.181374396728047,-1.2120121063805052,1169,50.54181463068181,0.5680068434559452,664,combo__target__rvol190_pdh090__plus__target__entry1300_rvol19,0.35861874839711116,20.81010309278355,34.78601859451978,34,0.02032849489931201,2018.5800000000042,2.51422270231345,5.315565490444225,8.754827121448901,True,-1.174666400452549,97,49.20729166666667,0.12357374512373505,0.6494845360824743,63,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_failstop8__plus__perturb__opening_range_bars__9,0.36704549480134874,17.70090000000002,36.70454948013487,33,0.017462929499912364,1770.0900000000017,2.4341189529033405,5.327516670595741,7.313884119322857,True,-1.166839347468267,100,50.72916666666667,0.12170148566971141,0.67,67,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_score_gradient__plus__target__rvol190_pdh065,0.38073197167496214,20.33638297872343,35.78880533744644,32,0.020064523178724782,1911.6200000000026,2.480865765989099,5.304782629260772,8.248450595521184,True,-1.174666400452549,94,47.68541666666667,0.12135413289811656,0.6595744680851063,62,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_score_gradient__plus__perturb__opening_range_bars__9,0.37418044337860357,19.190833333333337,35.92132256434594,32,0.02014648061613936,1842.3200000000004,2.5028428325543124,5.241106245140703,7.192316007347099,True,-1.1746664004525493,96,48.7,0.1148176531832447,0.6666666666666666,64,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_pdh090__plus__perturb__opening_range_bars__9,0.3779406773125425,19.26705263157896,35.90436434469154,31,0.020152023406977453,1830.370000000001,2.5158469221277246,5.201800022596105,7.253724624179318,True,-1.174666400452549,95,48.192708333333336,0.11364946590427093,0.6736842105263158,64,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_failstop12__plus__perturb__opening_range_bars__9,0.38664230941074096,18.734947368421047,36.73101939402039,30,0.021998882402510928,1779.8199999999995,2.489887828561864,5.277014791774077,7.014512444159677,True,-1.1746664004525493,95,48.192708333333336,0.11154836640743919,0.6842105263157895,65,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_failstop8__plus__target__entry1300_rvol19,0.35944459238692283,18.918163265306177,35.22557005391844,35,0.017538771536395777,1853.9800000000052,2.360899054554006,5.3720927365191145,8.407571541186934,True,-1.1746664004525493,98,49.71458333333334,0.10891352125998055,0.6428571428571429,63,combination
pairwise_robust_singles,False,,,,,,,,,,,,,,,,combo__target__rvol190_failstop8__plus__target__rvol190_pdh065,0.3584104446427304,17.772800000000032,35.84104446427304,36,0.017415574994972212,1777.2800000000032,2.363614043702437,5.393404713239618,8.172936612764307,True,-1.1668393474682668,100,50.72916666666667,0.10715699600066071,0.64,64,combination
