split,symbol,timestamp_utc,direction,grade,pullback_type,depth,value_hits,orderly,confirmations,confirmation_count,entry_model,entry_price,stop_price,stop_atr_mult,daily_has_room,asset_context_score,asset_context_details,score,risk_pct,qty
train,GLD,2024-09-03T14:30:00+00:00,SHORT,valid,classic_38_62,0.7014925373134364,1,True,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,229.29,229.6154084285292,0.25126701166125476,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",14.0,0.025,3489
train,GLD,2024-09-09T13:30:00+00:00,SHORT,valid,classic_38_62,0.5345345345345375,2,True,vwap_loss|lower_high|lower_third_close|volume_expansion,4,confirmation_close,231.13,231.5109139629671,0.30288566185239646,True,0.15,"{'enabled': True, 'score': 0.15, 'votes': {'context_1h': 0.0, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",14.0,0.025,3461
train,GLD,2024-09-09T14:00:00+00:00,SHORT,valid,classic_38_62,0.592356687898087,2,True,vwap_loss|lower_high|micro_break|trendline_break|volume_expansion,5,confirmation_close,230.88,231.19091396296707,0.24722480824513302,True,0.15,"{'enabled': True, 'score': 0.15, 'votes': {'context_1h': 0.0, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",14.0,0.025,3465
train,GLD,2024-09-09T14:15:00+00:00,SHORT,valid,classic_38_62,0.592356687898087,2,True,vwap_loss|lower_high|volume_expansion,3,confirmation_close,230.99,231.2609139629671,0.21541860618385575,True,0.15,"{'enabled': True, 'score': 0.15, 'votes': {'context_1h': 0.0, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",14.0,0.025,3463
train,GLD,2024-09-09T14:45:00+00:00,SHORT,valid,classic_38_62,0.592356687898087,3,True,vwap_loss|lower_high|trendline_break|volume_expansion,4,confirmation_close,230.71,230.90091396296708,0.15180620206127865,True,0.15,"{'enabled': True, 'score': 0.15, 'votes': {'context_1h': 0.0, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",14.0,0.025,3467
train,QQQ,2024-09-12T14:45:00+00:00,LONG,valid,shallow_23_38,0.22565687789799313,1,True,higher_low|volume_expansion,2,structure_stop,470.89,468.3215077903633,0.5237436623785597,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",12.0,0.0096,373
train,QQQ,2024-09-12T17:30:00+00:00,LONG,valid,classic_38_62,0.41949152542373225,1,True,vwap_reclaim|higher_low|micro_break|trendline_break,4,structure_stop,472.92,471.34111437676586,0.3217369677791763,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1583
train,QQQ,2024-09-12T17:45:00+00:00,LONG,valid,classic_38_62,0.6417910447761227,2,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,structure_stop,473.73,471.97111437676585,0.3584164164662996,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1421
train,QQQ,2024-09-12T18:00:00+00:00,LONG,valid,classic_38_62,0.6417910447761227,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,473.82,472.37111437676583,0.2952462548384781,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1688
train,QQQ,2024-09-12T18:15:00+00:00,LONG,valid,classic_38_62,0.6417910447761227,2,True,vwap_reclaim|higher_low|trendline_break|upper_third_close,4,structure_stop,473.92,472.35111437676585,0.31969922062989364,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1593
train,QQQ,2024-09-12T18:30:00+00:00,LONG,valid,classic_38_62,0.6417910447761227,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,474.05,472.5011143767658,0.31562372633132824,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1614
train,QQQ,2024-09-12T18:45:00+00:00,LONG,valid,classic_38_62,0.7651434643995777,2,True,vwap_reclaim|trendline_break|upper_third_close|volume_expansion,4,structure_stop,473.86,470.4411143767658,0.6966824432475399,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",12.0,0.016,467
train,QQQ,2024-09-12T19:00:00+00:00,LONG,valid,classic_38_62,0.7651434643995777,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,473.57,472.27111437676587,0.26468004759920294,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1689
train,QQQ,2024-09-12T19:15:00+00:00,LONG,valid,classic_38_62,0.7651434643995777,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,473.56,472.1311143767659,0.29117076053990115,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1689
train,QQQ,2024-09-12T19:30:00+00:00,LONG,valid,classic_38_62,0.7651434643995777,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,473.61,472.3211143767659,0.2626423004499202,True,0.25,"{'enabled': True, 'score': 0.25, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': -0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1689
train,GLD,2024-11-19T19:45:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,242.94,242.69153623721348,0.17698554894658372,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",12.0,0.016,3292
train,GLD,2024-11-19T20:00:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,confirmation_close,243.04,242.75153623721346,0.20547832341989705,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",12.0,0.016,3291
train,GLD,2024-11-19T20:15:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break,4,confirmation_close,243.06,242.83153623721347,0.1627391617099473,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",12.0,0.016,3291
train,GLD,2024-11-19T20:30:00+00:00,LONG,valid,classic_38_62,0.6597222222222252,2,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,243.09,242.79153623721348,0.21260151703821528,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",13.0,0.025,3290
train,GLD,2024-11-19T20:45:00+00:00,LONG,valid,classic_38_62,0.6959706959706934,2,False,vwap_reclaim|higher_low|micro_break|trendline_break|volume_expansion,5,confirmation_close,243.22,242.91153623721348,0.21972471065653348,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'GC'}",13.0,0.025,3289
train,QQQ,2024-12-24T15:45:00+00:00,LONG,a_plus,classic_38_62,0.6253687315634187,3,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,structure_stop,528.24,527.0245658133092,0.29439248707703763,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",15.0,0.025,1514
train,QQQ,2024-12-24T18:45:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break|upper_third_close,4,structure_stop,530.11,529.4745658133093,0.15390965026496828,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",14.0,0.025,1509
train,QQQ,2024-12-24T19:00:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,530.02,529.4007072666365,0.1500000000000034,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",14.0,0.025,1509
train,QQQ,2024-12-24T19:15:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,530.17,529.4145658133092,0.18297506477780928,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",14.0,0.025,1508
train,QQQ,2024-12-24T19:30:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break|upper_third_close,4,structure_stop,530.07,529.4345658133092,0.1539096502649958,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",14.0,0.025,1509
train,QQQ,2024-12-24T19:45:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,529.99,529.3867638904482,0.15000000000000718,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",14.0,0.025,1509
train,QQQ,2024-12-24T20:00:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|trendline_break|upper_third_close,3,structure_stop,529.98,529.3767638904482,0.15000000000000718,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",12.0,0.016,1509
train,QQQ,2024-12-24T20:15:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,530.05,529.4467638904481,0.15000000000000718,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",14.0,0.025,1509
train,QQQ,2024-12-24T20:30:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|trendline_break,2,structure_stop,530.02,529.4167638904481,0.15000000000000718,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",12.0,0.016,1509
train,QQQ,2024-12-24T20:45:00+00:00,LONG,a_plus,classic_38_62,0.7825203252032541,3,True,vwap_reclaim|trendline_break|upper_third_close,3,structure_stop,529.97,529.2274111123586,0.18465130217249445,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'NQ'}",12.0,0.016,1509
train,QQQ,2025-01-06T14:45:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,526.77,524.7932384361043,0.5082067719708083,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1264
train,QQQ,2025-01-06T15:00:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,structure_stop,526.94,524.6932384361043,0.5776212278861431,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1112
train,QQQ,2025-01-06T15:15:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,7,structure_stop,527.69,525.8832384361043,0.46450137380191986,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1383
train,QQQ,2025-01-06T15:30:00+00:00,LONG,valid,classic_38_62,0.7020379479971888,2,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,structure_stop,527.57,526.2032384361042,0.3513815197177258,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1516
train,QQQ,2025-01-06T15:45:00+00:00,LONG,valid,classic_38_62,0.7211895910780655,2,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,527.81,526.5642071192398,0.28983561283525083,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1515
train,QQQ,2025-01-15T17:15:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close,5,structure_stop,514.87,513.548687552983,0.29842608531427267,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1553
train,QQQ,2025-01-15T18:30:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,516.48,515.2386875529829,0.28035762097866607,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1548
train,QQQ,2025-01-15T18:45:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,516.31,515.3486875529829,0.21711799580396607,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1549
train,QQQ,2025-01-15T19:00:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,structure_stop,516.64,515.5186875529829,0.25325492447523057,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1548
train,QQQ,2025-01-15T19:15:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,bullish_reversal|vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,6,structure_stop,517.06,515.698687552983,0.307460317482076,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1547
train,QQQ,2025-01-15T19:30:00+00:00,LONG,valid,classic_38_62,0.7747688243064719,3,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,517.43,516.2586875529829,0.26454771468498467,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1546
train,QQQ,2025-01-15T19:45:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close,5,structure_stop,517.12,516.1080670134842,0.22828431674689398,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",12.0,0.016,1547
train,QQQ,2025-01-15T20:00:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close,5,structure_stop,517.5,516.3780670134842,0.25309947266805993,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",12.0,0.016,1426
train,QQQ,2025-01-15T20:15:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,vwap_reclaim|higher_low|micro_break|trendline_break,4,structure_stop,517.86,516.8080670134842,0.2373080098091268,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",12.0,0.016,1521
train,QQQ,2025-01-15T20:30:00+00:00,LONG,valid,classic_38_62,0.7845862286797203,3,False,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,517.71,516.3880670134841,0.29821793797927537,True,0.55,"{'enabled': True, 'score': 0.55, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1545
train,GLD,2025-03-04T14:45:00+00:00,LONG,a_plus,classic_38_62,0.7815631262525105,2,True,30m_higher_low|30m_volume_expansion,2,confirmation_close,267.82,267.58829211677545,0.14999999999999483,True,0.65,"{'enabled': True, 'score': 0.65, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",13.0,0.025,2987
train,GLD,2025-03-04T15:15:00+00:00,LONG,a_plus,classic_38_62,0.7815631262525105,2,True,higher_low|volume_expansion,2,confirmation_close,268.16,267.4946336934204,0.4307360828557722,True,0.65,"{'enabled': True, 'score': 0.65, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",13.0,0.025,2983
train,GLD,2025-03-04T15:30:00+00:00,LONG,a_plus,classic_38_62,0.7815631262525105,2,True,vwap_reclaim|higher_low|upper_third_close|volume_expansion,4,confirmation_close,268.39,267.84463369342035,0.3530520621418263,True,0.65,"{'enabled': True, 'score': 0.65, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",15.0,0.025,2980
train,QQQ,2025-03-24T13:45:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,structure_stop,489.73,487.2828957592442,0.475855600232215,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1021
train,QQQ,2025-03-24T14:00:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,6,structure_stop,489.51,487.5328957592442,0.3844609925222979,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1264
train,QQQ,2025-03-24T14:15:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,5,structure_stop,489.94,488.4728957592442,0.2852881203264379,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1632
train,QQQ,2025-03-24T14:30:00+00:00,LONG,valid,classic_38_62,0.5867182462927141,2,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,489.99,488.60289575924423,0.26973159135453006,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,1632
train,QQQ,2025-03-24T14:45:00+00:00,LONG,valid,classic_38_62,0.5776357827476039,2,True,vwap_reclaim|higher_low|trendline_break,3,structure_stop,490.25,488.8928957592442,0.26389789299007294,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",13.0,0.025,1631
train,GLD,2025-04-09T18:45:00+00:00,LONG,a_plus,classic_38_62,0.756802721088434,3,False,higher_low|upper_third_close,2,confirmation_close,282.83,281.978757825527,0.2263730358450046,True,0.65,"{'enabled': True, 'score': 0.65, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",11.0,0.016,1879
train,GLD,2025-04-09T19:15:00+00:00,LONG,a_plus,classic_38_62,0.756802721088434,3,False,vwap_reclaim|higher_low|micro_break|trendline_break,4,confirmation_close,285.06,284.088757825527,0.25828494659850976,True,0.65,"{'enabled': True, 'score': 0.65, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",13.0,0.025,2574
train,GLD,2025-04-09T20:00:00+00:00,LONG,a_plus,classic_38_62,0.75905644481887,3,False,vwap_reclaim|higher_low|trendline_break,3,confirmation_close,285.0,284.3395894094179,0.1721273847538108,True,0.65,"{'enabled': True, 'score': 0.65, 'votes': {'context_1h': 0.4, 'context_daily': 0.0, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",13.0,0.025,2807
train,GLD,2025-04-10T13:45:00+00:00,LONG,a_plus,classic_38_62,0.7459926017262622,1,True,30m_higher_low|30m_trendline_break|30m_volume_expansion,3,confirmation_close,287.33,286.7733686874466,0.1500000000000021,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",13.0,0.025,2784
train,GLD,2025-04-10T14:00:00+00:00,LONG,a_plus,classic_38_62,0.7459926017262622,1,True,vwap_reclaim|higher_low|micro_break|trendline_break|upper_third_close|volume_expansion,6,confirmation_close,289.74,286.8646949499573,0.7748320077933626,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",15.0,0.025,869
train,GLD,2025-04-10T14:15:00+00:00,LONG,a_plus,classic_38_62,0.7459926017262622,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,confirmation_close,289.91,289.1446949499573,0.20623302160242485,True,1.0,"{'enabled': True, 'score': 1.0, 'votes': {'context_1h': 0.4, 'context_daily': 0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.1}, 'context_symbol': 'GC'}",15.0,0.025,2759
train,QQQ,2025-04-14T13:45:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,30m_higher_low|30m_trendline_break|30m_volume_expansion,3,structure_stop,461.59,457.04766232908577,0.34447800272287404,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",12.0,0.016,352
train,QQQ,2025-04-14T14:00:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,vwap_reclaim|higher_low|trendline_break|volume_expansion,4,structure_stop,463.17,458.0776623290858,0.3861884424180041,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,490
train,QQQ,2025-04-14T14:15:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,bullish_reversal|vwap_reclaim|higher_low|trendline_break|upper_third_close|volume_expansion,6,structure_stop,462.56,458.18766232908575,0.3315856849989281,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,571
train,QQQ,2025-04-14T14:30:00+00:00,LONG,valid,classic_38_62,0.48672566371681425,1,True,bullish_reversal|vwap_reclaim|higher_low|trendline_break|volume_expansion,5,structure_stop,463.17,460.10766232908577,0.23223900136143835,True,0.20000000000000004,"{'enabled': True, 'score': 0.20000000000000004, 'votes': {'context_1h': 0.4, 'context_daily': -0.35, 'self_4h_di': 0.15, 'self_4h_ma': 0.0}, 'context_symbol': 'NQ'}",14.0,0.025,816
